150,150,150
151,150,151
151,150,150
151,151,151
151,150,151
151,151,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,151,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,151,151
151,150,150
151,150,151
151,150,151
151,151,151
151,150,150
151,151,151
151,150,151
151,150,151
151,150,151
151,151,151
151,150,151
150,150,151
151,151,151
151,151,151
151,151,151
150,150,151
151,151,151
151,151,151
151,151,151
151,150,151
151,150,151
151,150,151
151,150,151
151,151,151
151,151,151
151,151,151
151,151,151
151,151,151
151,151,151
150,151,151
151,151,151
151,151,151
150,151,151
150,151,151
151,151,151
151,151,151
151,151,151
151,151,151
150,151,151
151,151,151
151,151,151
151,151,151
150,151,151
151,151,151
151,151,151
151,151,151
151,151,151
150,151,151
150,151,151
151,151,151
150,151,151
151,151,151
151,151,151
151,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
151,151,151
150,151,151
150,151,151
150,151,151
151,151,151
150,151,151
150,151,151
151,151,151
150,151,151
150,151,151
151,151,151
151,151,151
150,150,151
151,151,151
150,151,151
150,151,151
151,151,151
151,151,151
150,151,151
150,151,151
151,151,151
150,151,151
150,151,151
150,151,151
150,150,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
151,151,151
150,150,151
151,151,151
150,150,151
150,151,151
150,151,151
150,150,151
150,151,151
150,151,151
151,150,151
150,151,151
151,151,151
150,151,151
150,150,151
150,151,151
150,150,151
151,151,151
150,151,151
150,151,151
150,150,151
150,150,151
150,150,151
150,151,151
150,150,151
150,151,151
150,151,151
150,150,151
150,150,151
150,150,151
150,151,151
150,151,151
150,150,151
150,151,151
150,151,151
150,150,151
150,151,151
150,150,151
150,150,151
150,150,151
150,151,151
150,150,151
150,150,151
150,151,151
150,151,151
150,151,151
150,150,151
150,150,151
151,151,151
150,150,151
150,151,151
150,151,151
150,151,151
150,150,151
150,151,151
151,150,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,150,151
151,151,151
150,151,151
150,151,151
151,151,151
150,151,151
150,150,151
151,151,151
150,150,151
150,151,151
151,151,151
150,150,151
150,151,151
150,151,151
150,150,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
151,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
151,151,151
150,151,151
150,150,151
150,151,151
150,150,151
150,150,151
150,151,151
150,151,151
151,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
151,151,151
150,151,151
151,151,151
150,151,151
150,151,151
150,150,151
150,150,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,150,151
150,150,151
150,150,151
150,150,151
150,150,151
150,151,151
150,150,151
150,150,151
150,150,151
150,150,151
150,151,151
150,150,151
150,151,151
150,150,151
150,150,151
150,150,151
150,150,151
150,151,151
150,150,151
150,150,151
150,150,151
150,150,151
150,150,151
150,150,151
150,150,151
150,150,151
150,150,151
150,150,151
150,151,151
150,151,151
150,151,151
150,150,151
150,150,151
150,150,151
150,150,151
150,151,151
150,150,151
150,150,151
150,150,151
151,151,151
150,150,151
151,150,151
150,150,151
151,150,151
150,150,151
150,150,151
151,150,151
151,150,151
151,150,151
150,150,151
151,150,151
151,150,151
150,150,151
150,150,151
151,150,151
151,150,151
151,150,151
150,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
150,151,151
151,150,151
150,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
151,150,151
150,150,151
150,150,151
150,151,151
150,151,151
150,150,151
151,150,151
150,150,151
151,151,151
150,151,151
150,150,151
150,150,151
150,150,151
150,151,151
151,151,151
150,150,151
150,151,151
150,151,151
150,151,151
151,151,151
151,150,151
151,151,151
150,151,151
151,151,151
150,151,151
151,151,151
151,151,151
151,151,151
151,151,151
151,151,151
150,151,151
151,150,151
151,151,151
151,151,151
150,150,151
151,151,151
151,151,151
151,151,151
151,150,151
150,151,151
150,151,151
150,151,151
151,151,151
150,151,151
151,151,151
150,151,151
150,151,151
150,151,151
151,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,151,151
150,150,151
150,150,151
150,151,151
150,150,151
150,150,151
150,151,151
150,151,151
150,151,151
150,151,151
151,150,151
150,150,151
151,151,150
151,151,150
152,150,150
150,150,149
155,145,146
